ID,Name,equipId,value,mtrlId,eventFlag_forStock,eventFlag_forRelease,sellQuantity,pad3,equipType,costType,pad1,setNum,value_Add,value_Magnification,iconId,nameMsgId,menuTitleMsgId,menuIconId,pad2
9110380,[Vigil - Armor] Chain Gauntlets,1100200,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110381,[Vigil - Armor] Chain Leggings,1100300,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110382,[Vigil - Armor] Greathelm,1101000,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110383,[Vigil - Armor] Eye Surcoat,1101100,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110384,[Vigil - Armor] Tree Surcoat,1102100,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110385,[Vigil - Armor] Octopus Head,1110000,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110386,[Vigil - Armor] Jar,1120000,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110387,[Vigil - Armor] Mushroom Head,1130000,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110388,[Vigil - Armor] Mushroom Body,1130100,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110389,[Vigil - Armor] Mushroom Arms,1130200,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110390,[Vigil - Armor] Mushroom Legs,1130300,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110391,[Vigil - Armor] Nox Mirrorhelm,1300000,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110392,[Vigil - Armor] Iji's Mirrorhelm,1301000,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110393,[Vigil - Armor] Black Hood,1400000,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110394,[Vigil - Armor] Leather Armor,1400100,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110395,[Vigil - Armor] Leather Gloves,1400200,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110396,[Vigil - Armor] Leather Boots,1400300,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110397,[Vigil - Armor] Bandit Mask,1401000,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110398,[Vigil - Armor] Knight Helm,1500000,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110399,[Vigil - Armor] Knight Armor,1500100,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110400,[Vigil - Armor] Knight Gauntlets,1500200,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110401,[Vigil - Armor] Knight Greaves,1500300,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110402,[Vigil - Armor] Greathood,1600000,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110403,[Vigil - Armor] Godrick Soldier Helm,1700000,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110404,[Vigil - Armor] Tree-and-Beast Surcoat,1700100,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110405,[Vigil - Armor] Godrick Soldier Gauntlets,1700200,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110406,[Vigil - Armor] Godrick Soldier Greaves,1700300,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110407,[Vigil - Armor] Raya Lucarian Helm,1710000,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110408,[Vigil - Armor] Cuckoo Surcoat,1710100,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110409,[Vigil - Armor] Raya Lucarian Gauntlets,1710200,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110410,[Vigil - Armor] Raya Lucarian Greaves,1710300,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110411,[Vigil - Armor] Leyndell Soldier Helm,1720000,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110412,[Vigil - Armor] Erdtree Surcoat,1720100,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110413,[Vigil - Armor] Leyndell Soldier Gauntlets,1720200,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110414,[Vigil - Armor] Leyndell Soldier Greaves,1720300,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110415,[Vigil - Armor] Radahn Soldier Helm,1730000,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110416,[Vigil - Armor] Redmane Surcoat,1730100,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110417,[Vigil - Armor] Radahn Soldier Gauntlets,1730200,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110418,[Vigil - Armor] Radahn Soldier Greaves,1730300,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110419,[Vigil - Armor] Mausoleum Surcoat,1740100,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110420,[Vigil - Armor] Mausoleum Gauntlets,1740200,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110421,[Vigil - Armor] Mausoleum Greaves,1740300,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110422,[Vigil - Armor] Haligtree Helm,1750000,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110423,[Vigil - Armor] Haligtree Crest Surcoat,1750100,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110424,[Vigil - Armor] Haligtree Gauntlets,1750200,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110425,[Vigil - Armor] Haligtree Greaves,1750300,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110426,[Vigil - Armor] Gelmir Knight Helm,1760000,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110427,[Vigil - Armor] Gelmir Knight Armor,1760100,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110428,[Vigil - Armor] Gelmir Knight Gauntlets,1760200,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110429,[Vigil - Armor] Gelmir Knight Greaves,1760300,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110430,[Vigil - Armor] Godrick Knight Helm,1770000,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110431,[Vigil - Armor] Godrick Knight Armor,1770100,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110432,[Vigil - Armor] Godrick Knight Gauntlets,1770200,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110433,[Vigil - Armor] Godrick Knight Greaves,1770300,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110434,[Vigil - Armor] Cuckoo Knight Helm,1780000,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110435,[Vigil - Armor] Cuckoo Knight Armor,1780100,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110436,[Vigil - Armor] Cuckoo Knight Gauntlets,1780200,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110437,[Vigil - Armor] Cuckoo Knight Greaves,1780300,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110438,[Vigil - Armor] Leyndell Knight Helm,1790000,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110439,[Vigil - Armor] Leyndell Knight Armor,1790100,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110440,[Vigil - Armor] Leyndell Knight Gauntlets,1790200,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110441,[Vigil - Armor] Leyndell Knight Greaves,1790300,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110442,[Vigil - Armor] Redmane Knight Helm,1800000,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110443,[Vigil - Armor] Redmane Knight Armor,1800100,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110444,[Vigil - Armor] Redmane Knight Gauntlets,1800200,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110445,[Vigil - Armor] Redmane Knight Greaves,1800300,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110446,[Vigil - Armor] Mausoleum Knight Armor,1810100,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110447,[Vigil - Armor] Mausoleum Knight Gauntlets,1810200,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110448,[Vigil - Armor] Mausoleum Knight Greaves,1810300,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110449,[Vigil - Armor] Haligtree Knight Helm,1820000,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110450,[Vigil - Armor] Haligtree Knight Armor,1820100,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110451,[Vigil - Armor] Haligtree Knight Gauntlets,1820200,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110452,[Vigil - Armor] Haligtree Knight Greaves,1820300,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110453,[Vigil - Armor] Foot Soldier Cap,1830000,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110454,[Vigil - Armor] Chain-Draped Tabard,1830100,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110455,[Vigil - Armor] Foot Soldier Gauntlets,1830200,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110456,[Vigil - Armor] Foot Soldier Greaves,1830300,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110457,[Vigil - Armor] Foot Soldier Helmet,1840000,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110458,[Vigil - Armor] Foot Soldier Tabard,1840100,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110459,[Vigil - Armor] Gilded Foot Soldier Cap,1850000,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110460,[Vigil - Armor] Leather-Draped Tabard,1850100,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110461,[Vigil - Armor] Foot Soldier Helm,1860000,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110462,[Vigil - Armor] Scarlet Tabard,1860100,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110463,[Vigil - Armor] Bloodsoaked Tabard,1870100,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110464,[Vigil - Armor] Sacred Crown Helm,1880000,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110465,[Vigil - Armor] Ivory-Draped Tabard,1880100,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110466,[Vigil - Armor] Omensmirk Mask,1890000,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110467,[Vigil - Armor] Omenkiller Robe,1890100,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110468,[Vigil - Armor] Omenkiller Long Gloves,1890200,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110469,[Vigil - Armor] Omenkiller Boots,1890300,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110470,[Vigil - Armor] Ash-of-War Scarab,1900000,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110471,[Vigil - Armor] Incantation Scarab,1901000,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110472,[Vigil - Armor] Glintstone Scarab,1902000,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110473,[Vigil - Armor] Crimson Tear Scarab,1910000,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110474,[Vigil - Armor] Cerulean Tear Scarab,1920000,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110475,[Vigil - Armor] Deathbed Dress,1930100,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110476,[Vigil - Armor] Deathbed Smalls,1930300,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110477,[Vigil - Armor] Fia's Hood,1940000,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110478,[Vigil - Armor] Fia's Robe,1940100,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110479,[Vigil - Armor] Highwayman Hood,1980000,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110480,[Vigil - Armor] Highwayman Cloth Armor,1980100,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110481,[Vigil - Armor] Highwayman Gauntlets,1980200,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110482,[Vigil - Armor] High Page Hood,1990000,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110483,[Vigil - Armor] High Page Clothes,1990100,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110484,[Vigil - Armor] Rotten Duelist Helm,2000000,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110485,[Vigil - Armor] Rotten Gravekeeper Cloak,2000100,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110486,[Vigil - Armor] Rotten Duelist Greaves,2000300,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110487,[Vigil - Armor] Mushroom Crown,2010000,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110488,[Vigil - Armor] Black Dumpling,2020000,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9110489,[Vigil - Armor] Lazuli Robe,2030000,0,400001,0,0,-1,0,1,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120000,[Vigil - Spells] [Sorcery] Glintstone Pebble,4000,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120001,[Vigil - Spells] [Sorcery] Great Glintstone Shard,4001,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120002,[Vigil - Spells] [Sorcery] Swift Glintstone Shard,4010,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120003,[Vigil - Spells] [Sorcery] Glintstone Cometshard,4020,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120004,[Vigil - Spells] [Sorcery] Comet,4021,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120005,[Vigil - Spells] [Sorcery] Shard Spiral,4030,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120006,[Vigil - Spells] [Sorcery] Glintstone Stars,4040,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120007,[Vigil - Spells] [Sorcery] Star Shower,4050,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120008,[Vigil - Spells] [Sorcery] Crystal Barrage,4060,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120009,[Vigil - Spells] [Sorcery] Glintstone Arc,4070,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120010,[Vigil - Spells] [Sorcery] Cannon of Haima,4080,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120011,[Vigil - Spells] [Sorcery] Crystal Burst,4090,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120012,[Vigil - Spells] [Sorcery] Shatter Earth,4100,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120013,[Vigil - Spells] [Sorcery] Rock Blaster,4110,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120014,[Vigil - Spells] [Sorcery] Gavel of Haima,4120,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120015,[Vigil - Spells] [Sorcery] Terra Magicus,4130,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120016,[Vigil - Spells] [Sorcery] Starlight,4140,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120017,[Vigil - Spells] [Sorcery] Comet Azur,4200,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120018,[Vigil - Spells] [Sorcery] Founding Rain of Stars,4210,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120019,[Vigil - Spells] [Sorcery] Stars of Ruin,4220,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120020,[Vigil - Spells] [Sorcery] Glintblade Phalanx,4300,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120021,[Vigil - Spells] [Sorcery] Carian Phalanx,4301,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120022,[Vigil - Spells] [Sorcery] Greatblade Phalanx,4302,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120023,[Vigil - Spells] [Sorcery] Rennala's Full Moon,4360,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120024,[Vigil - Spells] [Sorcery] Ranni's Dark Moon,4361,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120025,[Vigil - Spells] [Sorcery] Magic Downpour,4370,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120026,[Vigil - Spells] [Sorcery] Loretta's Greatbow,4380,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120027,[Vigil - Spells] [Sorcery] Loretta's Mastery,4381,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120028,[Vigil - Spells] [Sorcery] Magic Glintblade,4390,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120029,[Vigil - Spells] [Sorcery] Glintstone Icecrag,4400,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120030,[Vigil - Spells] [Sorcery] Zamor Ice Storm,4410,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120031,[Vigil - Spells] [Sorcery] Freezing Mist,4420,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120032,[Vigil - Spells] [Sorcery] Carian Greatsword,4430,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120033,[Vigil - Spells] [Sorcery] Adula's Moonblade,4431,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120034,[Vigil - Spells] [Sorcery] Carian Slicer,4440,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120035,[Vigil - Spells] [Sorcery] Carian Piercer,4450,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120036,[Vigil - Spells] [Sorcery] Scholar's Armament,4460,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120037,[Vigil - Spells] [Sorcery] Scholar's Shield,4470,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120038,[Vigil - Spells] [Sorcery] Lucidity,4480,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120039,[Vigil - Spells] [Sorcery] Frozen Armament,4490,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120040,[Vigil - Spells] [Sorcery] Shattering Crystal,4500,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120041,[Vigil - Spells] [Sorcery] Crystal Release,4510,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120042,[Vigil - Spells] [Sorcery] Crystal Torrent,4520,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120043,[Vigil - Spells] [Sorcery] Ambush Shard,4600,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120044,[Vigil - Spells] [Sorcery] Night Shard,4610,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120045,[Vigil - Spells] [Sorcery] Night Comet,4620,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120046,[Vigil - Spells] [Sorcery] Thops's Barrier,4630,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120047,[Vigil - Spells] [Sorcery] Carian Retaliation,4640,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120048,[Vigil - Spells] [Sorcery] Eternal Darkness,4650,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120049,[Vigil - Spells] [Sorcery] Unseen Blade,4660,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120050,[Vigil - Spells] [Sorcery] Unseen Form,4670,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120051,[Vigil - Spells] [Sorcery] Meteorite,4700,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120052,[Vigil - Spells] [Sorcery] Meteorite of Astel,4701,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120053,[Vigil - Spells] [Sorcery] Rock Sling,4710,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120054,[Vigil - Spells] [Sorcery] Gravity Well,4720,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120055,[Vigil - Spells] [Sorcery] Collapsing Stars,4721,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120056,[Vigil - Spells] [Sorcery] Magma Shot,4800,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120057,[Vigil - Spells] [Sorcery] Gelmir's Fury,4810,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120058,[Vigil - Spells] [Sorcery] Roiling Magma,4820,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120059,[Vigil - Spells] [Sorcery] Rykard's Rancor,4830,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120060,[Vigil - Spells] [Sorcery] Briars of Sin,4900,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120061,[Vigil - Spells] [Sorcery] Briars of Punishment,4910,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120062,[Vigil - Spells] [Sorcery] Rancorcall,5000,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120063,[Vigil - Spells] [Sorcery] Ancient Death Rancor,5001,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120064,[Vigil - Spells] [Sorcery] Explosive Ghostflame,5010,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120065,[Vigil - Spells] [Sorcery] Fia's Mist,5020,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120066,[Vigil - Spells] [Sorcery] Tibia's Summons,5030,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120067,[Vigil - Spells] [Sorcery] Death Lightning,5040,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120068,[Vigil - Spells] [Sorcery] Oracle Bubbles,5100,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120069,[Vigil - Spells] [Sorcery] Great Oracular Bubble,5110,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120070,[Vigil - Spells] [Incantation] Catch Flame,6000,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120071,[Vigil - Spells] [Incantation] O- Flame!,6001,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
9120072,[Vigil - Spells] [Incantation] Flame Sling,6010,0,400003,0,0,-1,0,3,0,0,1,1,-1,-1,-1,-1,-1,[0|0]
